Order_ID,Order_TS,Scheduled_TS,Actual_TS,Scheduled_Minutes,Actual_Minutes,Delay_Minutes,Is_Delayed,Time_Slot,Zone,Weather,Traffic,Vehicle,Category,Store_Latitude,Store_Longitude,Drop_Latitude,Drop_Longitude,Agent_Age,Agent_Rating,Order_Date,Order_Time,Pickup_Time
ORD_ID-105,18-03-2022 22:35,19-03-2022 00:35,19-03-2022 00:25,120,110,-10,FALSE,21:00–24:00,Urban,Cloudy,Low,scooter,Jewelry,18.994237,72.825553,19.104237,72.935553,23,4.8,18-03-2022,22:35:00,22:40:00
ORD_ID-106,23-03-2022 20:10,23-03-2022 23:10,23-03-2022 23:40,180,210,30,TRUE,18:00–21:00,Metropolitian,Fog,Jam,scooter,Books,12.284747,76.625861,12.414747,76.755861,21,4.3,23-03-2022,20:10:00,20:20:00
ORD_ID-107,15-03-2022 10:55,15-03-2022 12:20,15-03-2022 11:55,85,60,-25,FALSE,09:00–12:00,Urban,Sandstorms,Low,scooter,Sports,21.175975,72.795503,21.195975,72.815503,27,4.7,15-03-2022,10:55:00,11:10:00
ORD_ID-108,08-03-2022 20:35,08-03-2022 23:30,08-03-2022 23:45,175,190,15,TRUE,18:00–21:00,Metropolitian,Cloudy,Jam,motorcycle,Skincare,11.000762,76.981876,11.130762,77.111876,32,4.2,08-03-2022,20:35:00,20:45:00
ORD_ID-109,10-03-2022 23:20,11-03-2022 01:15,11-03-2022 01:15,115,115,0,FALSE,21:00–24:00,Metropolitian,Sunny,Low,motorcycle,Outdoors,21.173343,72.792731,21.283343,72.902731,25,4.6,10-03-2022,23:20:00,23:35:00
ORD_ID-110,11-02-2022 10:35,11-02-2022 12:15,11-02-2022 11:50,100,75,-25,FALSE,09:00–12:00,Metropolitian,Cloudy,Low,scooter,Books,26.479108,80.315042,26.499108,80.335042,39,4.7,11-02-2022,10:35:00,10:50:00
ORD_ID-111,14-03-2022 23:45,15-03-2022 01:40,15-03-2022 01:45,115,120,5,TRUE,21:00–24:00,Metropolitian,Sunny,Low,motorcycle,Shoes,21.175104,72.804342,21.255104,72.884342,27,4.6,14-03-2022,23:45:00,23:50:00
ORD_ID-112,16-03-2022 19:55,16-03-2022 22:10,16-03-2022 23:00,135,185,50,TRUE,18:00–21:00,Metropolitian,Windy,Jam,motorcycle,Books,19.176269,72.836721,19.286269,72.946721,39,3.8,16-03-2022,19:55:00,20:00:00
ORD_ID-113,01-03-2022 22:15,02-03-2022 00:15,02-03-2022 00:15,120,120,0,FALSE,21:00–24:00,Metropolitian,Sandstorms,Low,scooter,Sports,12.975377,77.696664,13.025377,77.746664,31,4.8,01-03-2022,22:15:00,22:25:00
ORD_ID-114,01-03-2022 23:10,02-03-2022 01:05,02-03-2022 00:15,115,65,-50,FALSE,21:00–24:00,Metropolitian,Sunny,Low,van,Kitchen,23.359194,85.325447,23.419194,85.385447,31,4.8,01-03-2022,23:10:00,23:15:00
ORD_ID-115,30-03-2022 09:15,30-03-2022 10:42,30-03-2022 10:35,87.5,80,-7.5,FALSE,09:00–12:00,Other,Cloudy,Low,motorcycle,Sports,12.297954,76.665169,12.307954,76.675169,20,4.8,30-03-2022,09:15:00,09:30:00
ORD_ID-116,02-03-2022 18:25,02-03-2022 21:20,02-03-2022 21:55,175,210,35,TRUE,18:00–21:00,Urban,Cloudy,Medium,motorcycle,Cosmetics,23.359407,85.325055,23.439407,85.405055,36,4.9,02-03-2022,18:25:00,18:35:00
ORD_ID-117,20-03-2022 22:10,21-03-2022 00:10,20-03-2022 23:35,120,85,-35,FALSE,21:00–24:00,Metropolitian,Sandstorms,Low,motorcycle,Toys,23.416792,85.316842,23.506792,85.406842,20,4.9,20-03-2022,22:10:00,22:20:00
ORD_ID-118,03-04-2022 20:50,03-04-2022 23:45,03-04-2022 22:55,175,125,-50,FALSE,18:00–21:00,Metropolitian,Cloudy,Jam,motorcycle,Jewelry,26.892312,75.806896,26.922313,75.836896,24,4.6,03-04-2022,20:50:00,21:05:00
ORD_ID-119,29-03-2022 18:45,29-03-2022 21:45,29-03-2022 22:00,180,195,15,TRUE,18:00–21:00,Metropolitian,Fog,Medium,scooter,Clothing,22.761593,75.886362,22.871593,75.996362,39,4.2,29-03-2022,18:45:00,18:50:00
ORD_ID-120,17-03-2022 14:55,17-03-2022 16:40,17-03-2022 16:25,105,90,-15,FALSE,12:00–15:00,Metropolitian,Sunny,High,scooter,Shoes,11.026117,76.944652,11.066117,76.984652,37,4.8,17-03-2022,14:55:00,15:05:00
ORD_ID-121,17-03-2022 16:50,17-03-2022 19:10,17-03-2022 19:10,140,140,0,FALSE,15:00–18:00,Metropolitian,Sandstorms,Medium,motorcycle,Books,13.064181,80.236442,13.104181,80.276442,32,4.9,17-03-2022,16:50:00,17:00:00
ORD_ID-122,15-02-2022 22:20,16-02-2022 00:20,15-02-2022 23:50,120,90,-30,FALSE,21:00–24:00,Metropolitian,Sandstorms,Low,scooter,Skincare,26.483042,80.317833,26.533042,80.367833,22,4.5,15-02-2022,22:20:00,22:35:00
ORD_ID-123,18-03-2022 00:00,18-03-2022 01:45,18-03-2022 01:30,105,90,-15,FALSE,00:00–06:00,Metropolitian,Windy,Low,scooter,Clothing,11.000762,76.981876,11.130762,77.111876,23,4.9,18-03-2022,00:00:00,00:15:00
ORD_ID-124,08-03-2022 21:10,08-03-2022 23:35,09-03-2022 01:15,145,245,100,TRUE,21:00–24:00,Metropolitian,Fog,Jam,scooter,Apparel,23.359033,85.325347,23.469033,85.435347,33,4.7,08-03-2022,21:10:00,21:20:00
ORD_ID-125,17-02-2022 23:25,18-02-2022 01:20,18-02-2022 00:40,115,75,-40,FALSE,21:00–24:00,Metropolitian,Sunny,Low,motorcycle,Snacks,22.569358,88.433452,22.599358,88.463452,23,,17-02-2022,23:25:00,23:35:00
ORD_ID-126,31-03-2022 23:30,01-04-2022 01:25,01-04-2022 01:15,115,105,-10,FALSE,21:00–24:00,Metropolitian,Sunny,Low,motorcycle,Pet Supplies,12.914264,77.6784,12.994264,77.7584,27,4.6,31-03-2022,23:30:00,23:35:00
ORD_ID-127,01-03-2022 14:20,01-03-2022 16:05,01-03-2022 16:15,105,115,10,TRUE,12:00–15:00,Metropolitian,Sunny,High,scooter,Toys,19.121999,72.908493,19.161999,72.948493,34,4.7,01-03-2022,14:20:00,14:35:00
ORD_ID-128,03-04-2022 10:15,03-04-2022 11:35,03-04-2022 11:10,80,55,-25,FALSE,09:00–12:00,Urban,Fog,Low,scooter,Sports,21.157729,72.768726,21.167729,72.778726,26,5,03-04-2022,10:15:00,10:25:00
ORD_ID-129,24-03-2022 21:20,24-03-2022 23:40,24-03-2022 23:25,140,125,-15,FALSE,21:00–24:00,Metropolitian,Cloudy,Jam,motorcycle,Snacks,22.311603,73.165012,22.371603,73.225012,31,4.6,24-03-2022,21:20:00,21:35:00
ORD_ID-130,07-03-2022 08:50,07-03-2022 10:15,07-03-2022 10:20,85,90,5,TRUE,06:00–09:00,Metropolitian,Fog,Low,motorcycle,Books,18.536562,73.896485,18.556562,73.916485,32,4.9,07-03-2022,08:50:00,08:55:00
ORD_ID-131,09-03-2022 09:00,09-03-2022 10:40,09-03-2022 10:10,100,70,-30,FALSE,09:00–12:00,Metropolitian,Cloudy,Low,motorcycle,Shoes,22.745536,75.893106,22.765536,75.913106,27,4.7,09-03-2022,09:00:00,09:05:00
ORD_ID-132,12-03-2022 17:45,12-03-2022 20:05,12-03-2022 20:45,140,180,40,TRUE,15:00–18:00,Metropolitian,Windy,Medium,motorcycle,Pet Supplies,12.933298,77.614293,13.023298,77.704293,21,4.9,12-03-2022,17:45:00,18:00:00
ORD_ID-133,24-03-2022 23:10,25-03-2022 01:35,25-03-2022 00:40,145,90,-55,FALSE,21:00–24:00,Metropolitian,Fog,Low,motorcycle,Kitchen,12.939496,77.625999,12.989496,77.675999,28,4.8,24-03-2022,23:10:00,23:15:00
ORD_ID-134,30-03-2022 16:35,30-03-2022 18:05,30-03-2022 18:00,90,85,-5,FALSE,15:00–18:00,Urban,Fog,Medium,scooter,Toys,0,0,0.04,0.04,24,4.9,30-03-2022,16:35:00,16:50:00
ORD_ID-135,05-03-2022 08:30,05-03-2022 10:15,05-03-2022 10:50,105,140,35,TRUE,06:00–09:00,Metropolitian,Sandstorms,Low,motorcycle,Electronics,17.426228,78.407495,17.436228,78.417495,33,4.4,05-03-2022,08:30:00,08:40:00
ORD_ID-136,18-03-2022 20:35,18-03-2022 23:35,19-03-2022 00:15,180,220,40,TRUE,18:00–21:00,Metropolitian,Fog,Jam,motorcycle,Home,12.934365,77.616155,13.024365,77.706155,20,4.6,18-03-2022,20:35:00,20:50:00
ORD_ID-137,13-03-2022 23:25,14-03-2022 01:30,14-03-2022 01:05,125,100,-25,FALSE,21:00–24:00,Metropolitian,Windy,Low,motorcycle,Toys,11.003669,76.976494,11.063669,77.036494,31,4.3,13-03-2022,23:25:00,23:40:00
ORD_ID-138,31-03-2022 19:55,31-03-2022 22:55,31-03-2022 22:50,180,175,-5,FALSE,18:00–21:00,Metropolitian,Fog,Jam,motorcycle,Shoes,22.311358,73.164798,22.381358,73.234798,36,5,31-03-2022,19:55:00,20:05:00
ORD_ID-139,23-03-2022 21:20,23-03-2022 23:20,23-03-2022 22:10,120,50,-70,FALSE,21:00–24:00,Metropolitian,Sandstorms,Jam,motorcycle,Grocery,12.986047,80.218114,13.096047,80.328114,31,4.2,23-03-2022,21:20:00,21:30:00
ORD_ID-140,24-03-2022 21:45,24-03-2022 23:45,25-03-2022 00:35,120,170,50,TRUE,21:00–24:00,Metropolitian,Stormy,Jam,scooter,Electronics,17.41233,78.449654,17.47233,78.509654,39,4.1,24-03-2022,21:45:00,21:50:00
ORD_ID-141,12-03-2022 19:40,12-03-2022 21:25,12-03-2022 21:05,105,85,-20,FALSE,18:00–21:00,Metropolitian,Sunny,Jam,van,Outdoors,21.17106,72.789292,21.25106,72.869292,29,4.6,12-03-2022,19:40:00,19:55:00
ORD_ID-142,03-03-2022 14:50,03-03-2022 16:40,03-03-2022 16:45,110,115,5,TRUE,12:00–15:00,Urban,Sandstorms,High,scooter,Apparel,21.186884,72.793616,21.226884,72.833616,29,4.6,03-03-2022,14:50:00,15:00:00
ORD_ID-143,09-03-2022 18:10,09-03-2022 21:10,09-03-2022 20:25,180,135,-45,FALSE,18:00–21:00,Metropolitian,Fog,Medium,motorcycle,Books,11.026117,76.944652,11.056117,76.974652,37,4.9,09-03-2022,18:10:00,18:20:00
ORD_ID-144,17-03-2022 12:20,17-03-2022 14:27,17-03-2022 14:30,127.5,130,2.5,TRUE,12:00–15:00,Urban,Cloudy,High,motorcycle,Skincare,0,0,0.04,0.04,33,4.7,17-03-2022,12:20:00,12:30:00
ORD_ID-145,18-03-2022 23:40,19-03-2022 02:00,19-03-2022 02:35,140,175,35,TRUE,21:00–24:00,Metropolitian,Cloudy,Low,scooter,Pet Supplies,19.065838,72.832658,19.135838,72.902658,31,3.9,18-03-2022,23:40:00,23:50:00
ORD_ID-146,19-03-2022 12:50,19-03-2022 14:55,19-03-2022 16:15,125,205,80,TRUE,12:00–15:00,Urban,Windy,High,motorcycle,Outdoors,0,0,0.04,0.04,37,4.6,19-03-2022,12:50:00,12:55:00
ORD_ID-147,07-03-2022 23:20,08-03-2022 00:45,08-03-2022 01:15,85,115,30,TRUE,21:00–24:00,Other,Sandstorms,Low,motorcycle,Toys,12.98041,77.640489,13.04041,77.700489,26,4.4,07-03-2022,23:20:00,23:30:00
ORD_ID-148,04-03-2022 17:50,04-03-2022 20:10,04-03-2022 20:20,140,150,10,TRUE,15:00–18:00,Metropolitian,Stormy,Medium,motorcycle,Clothing,11.022477,76.995667,11.132477,77.105667,24,4.6,04-03-2022,17:50:00,18:00:00
ORD_ID-149,03-04-2022 10:25,03-04-2022 12:25,03-04-2022 12:00,120,95,-25,FALSE,09:00–12:00,Metropolitian,Windy,Low,scooter,Pet Supplies,0,0,0.02,0.02,23,4.8,03-04-2022,10:25:00,10:35:00
ORD_ID-150,11-03-2022 09:10,11-03-2022 11:10,11-03-2022 11:25,120,135,15,TRUE,09:00–12:00,Metropolitian,Windy,Low,scooter,Electronics,0,0,0.01,0.01,36,4.9,11-03-2022,09:10:00,09:25:00
ORD_ID-151,01-04-2022 12:30,01-04-2022 14:50,01-04-2022 14:50,140,140,0,FALSE,12:00–15:00,Metropolitian,Cloudy,High,motorcycle,Cosmetics,12.310972,76.659264,12.350972,76.699264,39,4.8,01-04-2022,12:30:00,12:45:00
ORD_ID-152,20-03-2022 17:10,20-03-2022 19:30,20-03-2022 19:10,140,120,-20,FALSE,15:00–18:00,Metropolitian,Sandstorms,Medium,motorcycle,Toys,11.025083,77.015393,11.105083,77.095393,20,4.7,20-03-2022,17:10:00,17:20:00
ORD_ID-153,31-03-2022 19:15,31-03-2022 22:10,31-03-2022 22:15,175,180,5,TRUE,18:00–21:00,Urban,Cloudy,Jam,motorcycle,Sports,12.316967,76.603067,12.446967,76.733067,20,5,31-03-2022,19:15:00,19:30:00
ORD_ID-154,13-02-2022 23:50,14-02-2022 01:50,14-02-2022 02:10,120,140,20,TRUE,21:00–24:00,Metropolitian,Sandstorms,Low,motorcycle,Cosmetics,22.538731,88.364878,22.598731,88.424878,29,4.3,13-02-2022,23:50:00,23:55:00
ORD_ID-155,29-03-2022 18:45,29-03-2022 21:30,29-03-2022 21:20,165,155,-10,FALSE,18:00–21:00,Urban,Fog,Medium,motorcycle,Snacks,11.001753,76.986241,11.111753,77.096241,36,4.8,29-03-2022,18:45:00,18:50:00
ORD_ID-156,16-03-2022 20:40,16-03-2022 22:25,17-03-2022 00:20,105,220,115,TRUE,18:00–21:00,Metropolitian,Sunny,Jam,motorcycle,Skincare,22.310237,73.158921,22.400237,73.248921,36,4,16-03-2022,20:40:00,20:45:00
ORD_ID-157,14-03-2022 22:10,15-03-2022 00:15,14-03-2022 23:25,125,75,-50,FALSE,21:00–24:00,Metropolitian,Windy,Low,scooter,Cosmetics,23.359033,85.325347,23.439033,85.405347,22,4.8,14-03-2022,22:10:00,22:25:00
ORD_ID-158,31-03-2022 17:20,31-03-2022 19:40,31-03-2022 20:05,140,165,25,TRUE,15:00–18:00,Metropolitian,Windy,Medium,motorcycle,Toys,18.593481,73.785901,18.663481,73.855901,38,4.4,31-03-2022,17:20:00,17:25:00
ORD_ID-159,17-03-2022 19:55,17-03-2022 22:55,17-03-2022 22:25,180,150,-30,FALSE,18:00–21:00,Metropolitian,Fog,Jam,motorcycle,Cosmetics,21.186438,72.794115,21.236438,72.844115,39,4.9,17-03-2022,19:55:00,20:10:00
ORD_ID-160,28-03-2022 18:15,28-03-2022 20:35,28-03-2022 20:05,140,110,-30,FALSE,18:00–21:00,Metropolitian,Stormy,Medium,scooter,Outdoors,22.725748,75.898497,22.775748,75.948497,24,4.9,28-03-2022,18:15:00,18:25:00
ORD_ID-161,04-04-2022 23:50,05-04-2022 02:15,05-04-2022 03:25,145,215,70,TRUE,21:00–24:00,Metropolitian,Fog,Low,motorcycle,Sports,0,0,0.07,0.07,30,4.1,04-04-2022,23:50:00,00:00:00
ORD_ID-162,04-03-2022 17:25,04-03-2022 19:45,04-03-2022 21:25,140,240,100,TRUE,15:00–18:00,Metropolitian,Fog,Medium,motorcycle,Jewelry,17.450851,78.379347,17.540851,78.469347,35,4.8,04-03-2022,17:25:00,17:35:00
ORD_ID-163,04-03-2022 23:45,05-03-2022 01:45,05-03-2022 01:20,120,95,-25,FALSE,21:00–24:00,Metropolitian,Stormy,Low,van,Shoes,13.081878,80.248519,13.171878,80.338519,33,4.5,04-03-2022,23:45:00,00:00:00
ORD_ID-164,14-02-2022 18:30,14-02-2022 20:35,14-02-2022 20:15,125,105,-20,FALSE,18:00–21:00,Urban,Windy,Medium,motorcycle,Cosmetics,10.035573,76.336958,10.105573,76.406958,39,4.7,14-02-2022,18:30:00,18:35:00
ORD_ID-165,25-03-2022 21:35,25-03-2022 23:40,26-03-2022 01:15,125,220,95,TRUE,21:00–24:00,Metropolitian,Windy,Jam,motorcycle,Outdoors,22.308096,73.167753,22.388096,73.247753,31,4.3,25-03-2022,21:35:00,21:45:00
ORD_ID-166,17-03-2022 08:40,17-03-2022 10:45,17-03-2022 10:50,125,130,5,TRUE,06:00–09:00,Metropolitian,Windy,Low,scooter,Books,12.975996,80.221898,12.985996,80.231898,37,4.5,17-03-2022,08:40:00,08:55:00
ORD_ID-167,01-04-2022 22:35,02-04-2022 00:40,01-04-2022 23:01,125,26,-99,FALSE,21:00–24:00,Metropolitian,Windy,Low,scooter,Grocery,12.3085,76.665808,12.3385,76.695808,37,4.7,01-04-2022,22:35:00,22:40:00
ORD_ID-168,19-03-2022 11:45,19-03-2022 13:45,19-03-2022 14:20,120,155,35,TRUE,09:00–12:00,Metropolitian,Windy,High,motorcycle,Sports,19.178321,72.834715,19.188321,72.844715,33,5,19-03-2022,11:45:00,11:50:00
ORD_ID-169,07-03-2022 23:25,08-03-2022 01:05,07-03-2022 23:44,100,19,-81,FALSE,21:00–24:00,Urban,Stormy,Low,scooter,Grocery,0,0,0.06,0.06,24,4.6,07-03-2022,23:25:00,23:40:00
ORD_ID-170,02-03-2022 19:10,02-03-2022 20:55,02-03-2022 20:40,105,90,-15,FALSE,18:00–21:00,Metropolitian,Sunny,Jam,scooter,Kitchen,26.910262,75.783013,26.990262,75.863013,33,4.5,02-03-2022,19:10:00,19:15:00
ORD_ID-171,16-02-2022 18:45,16-02-2022 21:45,16-02-2022 21:55,180,190,10,TRUE,18:00–21:00,Metropolitian,Fog,Medium,motorcycle,Electronics,25.443994,81.860187,25.513994,81.930187,39,4.7,16-02-2022,18:45:00,19:00:00
ORD_ID-172,29-03-2022 18:15,29-03-2022 21:10,29-03-2022 20:55,175,160,-15,FALSE,18:00–21:00,Metropolitian,Cloudy,Medium,motorcycle,Outdoors,23.359194,85.325447,23.449194,85.415447,37,4.6,29-03-2022,18:15:00,18:25:00
ORD_ID-173,07-03-2022 22:30,08-03-2022 00:30,07-03-2022 23:55,120,85,-35,FALSE,21:00–24:00,Metropolitian,Sandstorms,Low,scooter,Jewelry,17.458998,78.500366,17.508998,78.550366,25,4.9,07-03-2022,22:30:00,22:35:00
ORD_ID-174,03-03-2022 19:00,03-03-2022 21:45,03-03-2022 19:55,165,55,-110,FALSE,18:00–21:00,Urban,Fog,Medium,scooter,Books,18.530963,73.828972,18.590963,73.888972,28,4.8,03-03-2022,19:00:00,19:05:00
ORD_ID-175,30-03-2022 13:10,30-03-2022 15:25,30-03-2022 15:45,135,155,20,TRUE,12:00–15:00,Metropolitian,Windy,High,motorcycle,Cosmetics,12.321214,76.621094,12.361214,76.661094,38,4.7,30-03-2022,13:10:00,13:20:00
ORD_ID-176,19-03-2022 17:55,19-03-2022 20:15,19-03-2022 20:00,140,125,-15,FALSE,15:00–18:00,Metropolitian,Windy,Medium,motorcycle,Skincare,12.3085,76.665808,12.3685,76.725808,31,4.6,19-03-2022,17:55:00,18:05:00
ORD_ID-177,15-03-2022 19:50,15-03-2022 22:45,15-03-2022 21:40,175,110,-65,FALSE,18:00–21:00,Metropolitian,Cloudy,Jam,motorcycle,Jewelry,19.055831,72.833984,19.115831,72.893984,25,4.8,15-03-2022,19:50:00,20:05:00
ORD_ID-178,02-03-2022 21:15,02-03-2022 23:40,03-03-2022 00:50,145,215,70,TRUE,21:00–24:00,Metropolitian,Fog,Jam,motorcycle,Skincare,12.337928,76.617889,12.407928,76.687889,35,4.9,02-03-2022,21:15:00,21:20:00
ORD_ID-179,31-03-2022 19:35,31-03-2022 22:35,31-03-2022 23:05,180,210,30,TRUE,18:00–21:00,Metropolitian,Fog,Jam,motorcycle,Home,23.351489,85.324253,23.421489,85.394253,39,4.7,31-03-2022,19:35:00,19:45:00
ORD_ID-180,06-03-2022 19:10,06-03-2022 21:30,06-03-2022 22:40,140,210,70,TRUE,18:00–21:00,Metropolitian,Stormy,Jam,motorcycle,Kitchen,22.728163,75.884212,22.808163,75.964212,38,3.9,06-03-2022,19:10:00,19:20:00
ORD_ID-181,21-03-2022 21:20,21-03-2022 23:45,22-03-2022 00:10,145,170,25,TRUE,21:00–24:00,Metropolitian,Fog,Jam,motorcycle,Snacks,13.026286,80.275235,13.056286,80.305235,35,4.7,21-03-2022,21:20:00,21:30:00
ORD_ID-182,01-03-2022 09:50,01-03-2022 11:45,01-03-2022 11:15,115,85,-30,FALSE,09:00–12:00,Metropolitian,Sandstorms,Low,motorcycle,Sports,26.766536,75.837333,26.786536,75.857333,29,4.7,01-03-2022,09:50:00,10:05:00
ORD_ID-183,24-03-2022 20:35,24-03-2022 22:55,24-03-2022 22:40,140,125,-15,FALSE,18:00–21:00,Metropolitian,Stormy,Jam,scooter,Pet Supplies,21.149834,72.778666,21.179834,72.808666,27,4.6,24-03-2022,20:35:00,20:40:00
ORD_ID-184,04-04-2022 21:15,05-04-2022 01:42,05-04-2022 01:45,267.5,270,2.5,TRUE,21:00–24:00,Semi-Urban,Sandstorms,Jam,motorcycle,Clothing,12.3085,76.665808,12.3985,76.755808,38,4.3,04-04-2022,21:15:00,21:25:00
ORD_ID-185,02-03-2022 23:00,03-03-2022 01:05,03-03-2022 00:45,125,105,-20,FALSE,21:00–24:00,Metropolitian,Windy,Low,motorcycle,Electronics,21.149669,72.772629,21.219669,72.842629,36,4.9,02-03-2022,23:00:00,23:15:00
ORD_ID-186,01-04-2022 15:00,01-04-2022 17:17,01-04-2022 17:50,137.5,170,32.5,TRUE,15:00–18:00,Metropolitian,Cloudy,High,motorcycle,Snacks,17.411028,78.329645,17.451028,78.369645,26,4,01-04-2022,15:00:00,15:10:00
ORD_ID-187,12-02-2022 19:45,12-02-2022 22:45,12-02-2022 22:45,180,180,0,FALSE,18:00–21:00,Metropolitian,Fog,Jam,motorcycle,Pet Supplies,26.482581,80.315628,26.572581,80.405628,26,4.1,12-02-2022,19:45:00,19:50:00
ORD_ID-188,05-04-2022 17:45,05-04-2022 19:20,05-04-2022 19:10,95,85,-10,FALSE,15:00–18:00,Metropolitian,Sunny,Medium,motorcycle,Cosmetics,12.284747,76.625861,12.344747,76.685861,36,4.9,05-04-2022,17:45:00,17:55:00
ORD_ID-189,03-03-2022 09:00,03-03-2022 10:30,03-03-2022 10:20,90,80,-10,FALSE,09:00–12:00,Metropolitian,Sunny,Low,motorcycle,Electronics,26.911378,75.789034,26.921378,75.799034,21,4.7,03-03-2022,09:00:00,09:10:00
ORD_ID-190,06-04-2022 20:00,06-04-2022 21:45,06-04-2022 22:15,105,135,30,TRUE,18:00–21:00,Metropolitian,Sunny,Jam,van,Apparel,13.02978,80.208812,13.10978,80.288812,35,4.7,06-04-2022,20:00:00,20:05:00
ORD_ID-191,17-03-2022 12:50,17-03-2022 15:12,17-03-2022 15:00,142.5,130,-12.5,FALSE,12:00–15:00,Metropolitian,Fog,High,motorcycle,Kitchen,12.323194,76.630583,12.363194,76.670583,20,4.5,17-03-2022,12:50:00,12:55:00
ORD_ID-192,31-03-2022 21:40,01-04-2022 00:05,01-04-2022 01:30,145,230,85,TRUE,21:00–24:00,Metropolitian,Fog,Jam,motorcycle,Home,18.563934,73.915367,18.653934,74.005367,23,4.6,31-03-2022,21:40:00,21:55:00
ORD_ID-193,17-02-2022 19:55,17-02-2022 21:40,17-02-2022 22:20,105,145,40,TRUE,18:00–21:00,Metropolitian,Sunny,Jam,motorcycle,Sports,22.569367,88.433187,22.629367,88.493187,37,5,17-02-2022,19:55:00,20:05:00
ORD_ID-194,09-03-2022 19:35,09-03-2022 22:00,09-03-2022 21:30,145,115,-30,FALSE,18:00–21:00,Metropolitian,Sandstorms,Jam,motorcycle,Shoes,12.949934,77.699386,13.009934,77.759386,26,4.8,09-03-2022,19:35:00,19:40:00
ORD_ID-195,27-03-2022 22:35,28-03-2022 00:20,27-03-2022 23:30,105,55,-50,FALSE,21:00–24:00,Urban,Sandstorms,Low,scooter,Sports,21.175975,72.795503,21.255975,72.875503,29,5,27-03-2022,22:35:00,22:50:00
ORD_ID-196,25-03-2022 17:10,25-03-2022 19:30,25-03-2022 19:30,140,140,0,FALSE,15:00–18:00,Metropolitian,Stormy,Medium,motorcycle,Apparel,22.725835,75.887648,22.835835,75.997648,26,4.9,25-03-2022,17:10:00,17:25:00
ORD_ID-197,11-03-2022 19:35,11-03-2022 22:30,11-03-2022 21:40,175,125,-50,FALSE,18:00–21:00,Metropolitian,Cloudy,Jam,motorcycle,Electronics,18.536562,73.896485,18.596562,73.956485,29,4.8,11-03-2022,19:35:00,19:40:00
ORD_ID-198,03-03-2022 10:30,03-03-2022 12:25,03-03-2022 11:25,115,55,-60,FALSE,09:00–12:00,Metropolitian,Sandstorms,Low,motorcycle,Snacks,23.416792,85.316842,23.436792,85.336842,29,4.7,03-03-2022,10:30:00,10:45:00
ORD_ID-199,15-02-2022 18:10,15-02-2022 20:25,15-02-2022 20:20,135,130,-5,FALSE,18:00–21:00,Metropolitian,Windy,Medium,scooter,Electronics,30.89286,75.822199,30.92286,75.852199,21,4.9,15-02-2022,18:10:00,18:20:00
ORD_ID-200,07-03-2022 10:10,07-03-2022 12:12,07-03-2022 12:05,122.5,115,-7.5,FALSE,09:00–12:00,Metropolitian,Stormy,Low,motorcycle,Apparel,12.310972,76.659264,12.330972,76.679264,22,4.3,07-03-2022,10:10:00,10:25:00
ORD_ID-201,18-03-2022 17:50,18-03-2022 20:10,18-03-2022 21:05,140,195,55,TRUE,15:00–18:00,Metropolitian,Fog,Medium,motorcycle,Kitchen,26.913987,75.752891,26.993987,75.832891,31,4,18-03-2022,17:50:00,18:05:00
ORD_ID-202,03-04-2022 08:50,03-04-2022 10:17,03-04-2022 09:45,87.5,55,-32.5,FALSE,06:00–09:00,Other,Fog,Low,motorcycle,Apparel,11.001753,76.986241,11.021753,77.006241,20,4.5,03-04-2022,08:50:00,09:00:00
ORD_ID-203,06-04-2022 19:55,06-04-2022 22:15,06-04-2022 22:35,140,160,20,TRUE,18:00–21:00,Metropolitian,Stormy,Jam,van,Apparel,22.310237,73.158921,22.390237,73.238921,30,3.9,06-04-2022,19:55:00,20:10:00
ORD_ID-204,06-03-2022 17:55,06-03-2022 20:15,06-03-2022 21:30,140,215,75,TRUE,15:00–18:00,Metropolitian,Fog,Medium,motorcycle,Shoes,12.933284,77.615428,13.003284,77.685428,36,4.8,06-03-2022,17:55:00,18:10:00
ORD_ID-205,19-03-2022 15:30,19-03-2022 17:50,19-03-2022 16:35,140,65,-75,FALSE,15:00–18:00,Metropolitian,Fog,Medium,scooter,Cosmetics,12.297954,76.665169,12.337954,76.705169,24,4.7,19-03-2022,15:30:00,15:40:00
ORD_ID-206,21-03-2022 09:40,21-03-2022 11:40,21-03-2022 11:45,120,125,5,TRUE,09:00–12:00,Metropolitian,Windy,Low,van,Jewelry,12.352058,76.60665,12.362058,76.61665,32,4.7,21-03-2022,09:40:00,09:50:00
ORD_ID-207,19-03-2022 18:20,19-03-2022 20:35,19-03-2022 20:35,135,135,0,FALSE,18:00–21:00,Metropolitian,Windy,Medium,motorcycle,Clothing,13.086438,80.220672,13.146439,80.280672,25,5,19-03-2022,18:20:00,18:25:00
ORD_ID-208,28-03-2022 15:35,28-03-2022 17:55,28-03-2022 18:00,140,145,5,TRUE,15:00–18:00,Metropolitian,Windy,Medium,scooter,Skincare,17.429585,78.392621,17.469585,78.432621,27,4.5,28-03-2022,15:35:00,15:50:00
ORD_ID-209,29-03-2022 18:15,29-03-2022 20:40,29-03-2022 21:00,145,165,20,TRUE,18:00–21:00,Metropolitian,Sandstorms,Medium,motorcycle,Skincare,12.978453,77.643685,13.048453,77.713685,32,4.1,29-03-2022,18:15:00,18:30:00
